nodenumber     x-coordinate     y-coordinate pressure-coefficient skin-friction-coef 
       155  2.440447956E-01  4.236104339E-02 -2.565380411E-01  2.469186381E-03 
       156 -3.742335737E-01  4.254020751E-02 -6.391242313E-01  8.456399655E-02 
       157 -3.640580177E-01  4.400617257E-02 -6.266184297E-01  7.967085193E-02 
       158  2.309141904E-01  4.401139170E-02 -2.615723664E-01  3.069507588E-03 
       159 -3.535470665E-01  4.543323815E-02 -6.143927507E-01  7.521916772E-02 
       160  2.175696790E-01  4.562843964E-02 -2.668212184E-01  3.716419872E-03 
       161 -3.427099586E-01  4.681979120E-02 -6.024524592E-01  7.115235738E-02 
       162  2.040226460E-01  4.720588773E-02 -2.722890866E-01  4.412612926E-03 
       163 -3.315572143E-01  4.816414043E-02 -5.907936536E-01  6.742227835E-02 
       164  1.902847588E-01  4.873742163E-02 -2.779686480E-01  5.160269686E-03 
       165 -3.200992048E-01  4.946465790E-02 -5.794091614E-01  6.398839925E-02 
       166  1.763679385E-01  5.021676421E-02 -2.838542233E-01  5.958618946E-03 
       167 -3.083465099E-01  5.071964115E-02 -5.682935778E-01  6.081532372E-02 
       168  1.622843742E-01  5.163779855E-02 -2.899528064E-01  6.808162668E-03 
       169 -2.963101566E-01  5.192736536E-02 -5.574385963E-01  5.787193360E-02 
       170  1.480464488E-01  5.299456790E-02 -2.962568465E-01  7.710634724E-03 
       171 -2.840012908E-01  5.308596045E-02 -5.468339159E-01  5.513078815E-02 
       172 -2.714315355E-01  5.419349670E-02 -5.364682989E-01  5.256785813E-02 
       173  1.336667985E-01  5.428141356E-02 -3.027595209E-01  8.666113658E-03 
       174 -2.586126029E-01  5.524785072E-02 -5.263295316E-01  5.016155578E-02 
       175  1.191582531E-01  5.549300462E-02 -3.094541573E-01  9.674334776E-03 
       176 -2.455565929E-01  5.624677241E-02 -5.164046625E-01  4.789268446E-02 
       177  1.045338213E-01  5.662440881E-02 -3.163306676E-01  1.073452136E-02 
       178 -2.322757840E-01  5.718784779E-02 -5.066802745E-01  4.574417988E-02 
       179  8.980670571E-02  5.767115206E-02 -3.233787345E-01  1.184510262E-02 
       180 -2.187826931E-01  5.806847289E-02 -4.971425273E-01  4.370047945E-02 
       181  7.499026507E-02  5.862928182E-02 -3.305875510E-01  1.300410803E-02 
       182 -2.050900757E-01  5.888589472E-02 -4.877775221E-01  4.174795982E-02 
       183  6.009799615E-02  5.949540809E-02 -3.379457501E-01  1.420916920E-02 
       184 -1.912108362E-01  5.963722616E-02 -4.785714780E-01  3.987436325E-02 
       185  4.514352977E-02  6.026671082E-02 -3.454422280E-01  1.545764972E-02 
       186 -1.771581173E-01  6.031934917E-02 -4.695107130E-01  3.806842260E-02 
       187 -1.629452109E-01  6.092913449E-02 -4.605820732E-01  3.632065974E-02 
       188  3.014061600E-02  6.094101071E-02 -3.530656726E-01  1.674684028E-02 
       189 -1.485855579E-01  6.146335602E-02 -4.517733634E-01  3.462300069E-02 
       190  1.510309801E-02  6.151672080E-02 -3.608043036E-01  1.807376282E-02 
       191 -1.340927631E-01  6.191874295E-02 -4.430733517E-01  3.296826743E-02 
       192  4.489277853E-05  6.199290603E-02 -3.686486669E-01  1.943542374E-02 
       193 -1.194805130E-01  6.229205057E-02 -4.344720294E-01  3.135082062E-02 
       194 -1.502013020E-02  6.236922368E-02 -3.765901449E-01  2.082922994E-02 
       195 -1.047626361E-01  6.258017570E-02 -4.259608498E-01  2.976637932E-02 
       196 -3.007778712E-02  6.264594197E-02 -3.846206437E-01  2.225277302E-02 
       197 -8.995304257E-02  6.278005242E-02 -4.175317721E-01  2.821184000E-02 
       198 -4.511399940E-02  6.282383949E-02 -3.927330610E-01  2.370395546E-02 
       199 -7.506570965E-02  6.288890541E-02 -4.091854181E-01  2.668432955E-02 
       200 -6.011467054E-02  6.290421635E-02 -4.009213959E-01  2.518156457E-02 
